microsample	richness	neutral	phylogenetic	section	type	batch	cryosection	buffer	Xcoord	Ycoord	size	collection_method	collection	collection_attempts	cycles	animal	protocol	adapter	type_binomial	fastp_total_before_filtering.total_reads	fastp_total_after_filtering.total_reads	fastp_total_low_quality_reads	fastp_total_adapter_trimmed_reads	fastp_total_total_polyx_trimmed_reads	fastp_total_polyx_trimmed_reads.A	fastp_total_polyx_trimmed_reads.T	fastp_total_polyx_trimmed_reads.C	fastp_total_polyx_trimmed_reads.G	fastp_total_before_filtering.total_bases	fastp_total_after_filtering.total_bases	fastp_total_adapter_trimmed_bases	fastp_total_total_polyx_trimmed_bases	fastp_total_polyx_trimmed_bases.A	fastp_total_polyx_trimmed_bases.T	fastp_total_polyx_trimmed_bases.C	fastp_total_polyx_trimmed_bases.G	fastp_avg_before_filtering.gc_content	fastp_avg_after_filtering.gc_content	fastp_avg_duplication.rate	raw_sequences_chicken	raw_sequences_human	raw_sequences_pig	reads_mapped_chicken	reads_mapped_human	reads_mapped_pig	reads_unmapped_chicken	reads_unmapped_human	reads_unmapped_pig	raw_sequences_bacteria	reads_mapped_bacteria	reads_unmapped_bacteria	mapbac_counts_unfilt	mapbac_counts_filt	sgm_microbial_fraction	sgm_average_bacterial_archaeal_genome_size	np_Redundancy	np_Coverage	np_Diversity	kr_Eukaryota	kr_Bacteria	kr_Archaea	kr_Viruses	kr_total	kr_Bacteria_pct	genome_count_filtering30	seq_yield	seq_yield_filtered	low_quality_pct	adapter_contamination_pct	mapping_host_pct	mapping_human_pct	mapping_pig_pct	seq_yield_bacteria	mapping_bacteria_total_pct	mapping_bacteria_filtered_pct	mapping_reference_pct	bacteria_retained_pct
M301580	69	32.64053616779891	3.9901160831906144	Caecum right	Positive	MSEB0015	G121eI104C	B11	12519.61496	45558.77052	5000	Lid8_Covaris_500639	Success	1	15	G121e	ULV2_Half	TecanSI_A_8nt	positive	49507664	48021550	638456	1992899	92876	32969	33995	17266	8646	7426149600	7170422201	33365448	2031493	338247	384010	906895	402341	0.513604	0.508896	0.541407	48021550	48009368	47104140	6709	899119	1548	48014841	47110249	47102592	47101216	38943142	8158074	38943142	35867925	0.7553	2671592	0.9781	0.9799	17.9005	9397873	2386743	20485	252746	12057847	0.1979410586317773	retained	49507664	48021550	0.030017857437183867	0.004492967391876943	1.3551437207782617e-4	0.018161208333319866	3.1267886119611705e-5	47101216	0.7866083521937128	0.8109513749556189	0.8267969557303998	0.9210331564926117
M301581	0	1	0	Caecum right	NegativeMebrane	MSEB0015	G121eI104M	B11	9701.96506	35377.49422	5000	Lid8_Covaris_500639	Success	1	15	G121e	ULV2_Half	TecanSI_A_8nt	negative	2861104	2730346	73982	237644	12061	4688	4349	2258	766	429165600	404983326	4751516	231558	58183	57848	88242	27285	0.544413	0.539159	0.470821	2730346	2727082	1701680	2433	1019154	277	2727913	1707928	1701403	1701342	99641	1601701	99641	0	0.5357	3568581	0.8781	0.888	16.3859	697486	462768	754	2478	1163486	0.39774264580751295	excluded	2861104	2730346	0.04570193883200331	0.01107152110980004	8.503710455824045e-4	0.35621005038614467	9.681577461008059e-5	1701342	0.034826067140516385	0.03649390956311031	0.05856612015691143	0
M301582	72	33.838496184116245	3.9312922960448855	Caecum right	Positive	MSEB0015	G121eI104C	B11	12463.19274	46128.53866	5000	Lid8_Covaris_500639	Success	1	15	G121e	ULV2_Half	TecanSI_A_8nt	positive	48787524	47517210	581392	1852905	100244	33057	34055	25498	7634	7318128600	7098358243	29761198	2858317	334868	389418	1795413	338618	0.508852	0.504765	0.489435	47517210	47504834	46910902	7865	589323	1255	47509345	46915511	46909647	46908534	38469470	8439064	38469470	35431595	0.7415999999999999	2671362	0.9754	0.9775	17.9581	9339026	2303970	20551	258032	11921579	0.19326047329804213	retained	48787524	47517210	0.026037681272777852	0.004066777126600371	1.6120924685581503e-4	0.012079379146193194	2.572378954914785e-5	46908534	0.7885103986830732	0.8095902516162039	0.8200953370233228	0.9210315348768777
M301583	71	32.75888353708132	4.034907684607014	Caecum right	Positive	MSEB0015	G121eI104C	B11	12444.05048	47534.52736	5000	Lid8_Covaris_500639	Success	1	15	G121e	ULV2_Half	TecanSI_A_8nt	positive	38901612	37385284	667586	1574573	81246	27430	28148	17779	7889	5835241800	5581772870	26629824	1992592	283101	338463	962281	408747	0.511777	0.505579	0.502561	37385284	37372772	36509340	6710	857129	1560	37378574	36515643	36507780	36506358	29627163	6879195	29627163	27279924	0.7443000000000001	2626333	0.9717	0.9741	17.9371	7535792	1911864	15450	192737	9655843	0.19800073385617392	retained	38901612	37385284	0.03897853898702192	0.00456361962583967	1.7248642549825443e-4	0.022033251475542966	4.010116598767167e-5	36506358	0.7615921674402593	0.7924819562692101	0.8115617285076753	0.9207740882918827
M301584	75	34.138154912644026	4.094384079913201	Caecum right	Positive	MSEB0015	G121eI104C	B11	12501.67726	49070.79602	5000	Lid8_Covaris_500639	Success	1	15	G121e	ULV2_Half	TecanSI_A_8nt	positive	47520868	46327706	547886	2275227	94972	33936	34654	19022	7360	7128130200	6911045674	38595890	2165047	344697	386334	1089088	344928	0.50481	0.500919	0.42822	46327706	46310140	45827866	13441	478486	1168	46314265	45831654	45826698	45825664	37821251	8004413	37821251	35020811	0.7419	2627427	0.963	0.9661	18.0384	9365114	2250249	20060	244250	11879673	0.1894201128263379	retained	47520868	46327706	0.025108169320476218	0.0054145882464380355	2.828441601698016e-4	0.010068965911986288	2.457867562520112e-5	45825664	0.7958872089625972	0.8163851454246407	0.8253290339666437	0.9259559129865905
M301585	0	1	0	Caecum right	NegativeCollection	MSEB0015	G121eI104Z	B11	NA	NA	NA	Lid8_Covaris_500639	NA	0	15	G121e	ULV2_Half	TecanSI_A_8nt	negative	3974858	3833598	77682	292274	14686	5132	5252	3068	1234	596228700	569768428	5498522	292560	62319	68737	125995	35509	0.583967	0.580659	0.448444	3833598	3830706	2743812	2025	1080079	465	3831573	2750627	2743347	2743248	9082	2734166	9082	0	0.5509000000000001	3431256	0.9131	0.9201999999999999	16.6877	1107830	508520	1491	2843	1620684	0.3137687544271431	excluded	3974858	3833598	0.03553837646527247	0.009222169278332292	5.094521615614947e-4	0.27172769442329764	1.1698531117338028e-4	2743248	0.0022848614969390104	0.00236905382358818	0.0033106740622794585	0
M301586	0	1	0	Caecum right	NegativeMebrane	MSEB0015	G121eI104M	B11	8873.67322	36586.17476	5000	Lid8_Covaris_500639	Success	1	15	G121e	ULV2_Half	TecanSI_A_8nt	negative	1365986	1315378	22346	117233	7368	3135	3115	801	317	204897900	194864033	2566766	132137	39334	40058	38589	14156	0.498422	0.492632	0.451836	1315378	1313198	560024	1742	748268	238	1313636	564930	559786	559762	31187	528575	31187	0	0.40149999999999997	4607930	0.8323	0.8454999999999999	15.6241	327297	236935	442	474	565148	0.4192441625910381	excluded	1365986	1315378	0.03704869596028071	0.012527048837494186	0.001275269292657465	0.5477859948784248	1.742331180553827e-4	559762	0.022831127112576555	0.023709534445611833	0.05571475019740533	0
M301587	71	33.52243567930588	3.9354283550906777	Caecum right	Positive	MSEB0015	G121eI104C	B11	11275.81554	48031.12556	5000	Lid8_Covaris_500639	Fail	2	15	G121e	ULV2_Half	TecanSI_A_8nt	positive	45633478	44677910	500276	1768732	86136	30648	31888	18012	5588	6845021700	6674140273	27960863	1843338	314994	344032	971192	213120	0.507174	0.50435	0.480982	44677910	44636550	44021628	38409	610410	736	44639501	44026140	44020892	44020268	36287606	7732662	36287606	33439813	0.7509	2645555	0.97	0.9725	17.9525	8871615	2153390	18450	238308	11281763	0.19087353634356616	retained	45633478	44677910	0.020940065098697933	0.004084846509690393	8.416846947322315e-4	0.013376363730154427	1.612850986286866e-5	44020268	0.7951970261832771	0.8122046443085632	0.8243385978477005	0.9215216071294425
M301588	71	30.59655381686109	3.97035163545028	Caecum right	Positive	MSEB0015	G121eI104C	B11	11512.58362	47676.07476	5000	Lid8_Covaris_500639	Success	1	15	G121e	ULV2_Half	TecanSI_A_8nt	positive	53111318	51865678	632736	2853593	104405	37075	36832	23015	7483	7966697700	7731272705	49121675	2324289	381226	405106	1229915	308042	0.507295	0.503942	0.517312	51865678	51857552	51115572	4498	736681	983	51861180	51120871	51114589	51113702	42181887	8931815	42181887	38846657	0.7428	2599704	0.9742000000000001	0.9764	17.9326	10656151	2479000	21914	278755	13435820	0.18450678856965932	retained	53111318	51865678	0.023453381443104087	0.006165876609074799	8.469004666764248e-5	0.01387050873036139	1.850829610366664e-5	51113702	0.7942165359180128	0.8132909590037558	0.825255955829613	0.9209321764102208
M301589	83	35.96441468062859	4.098600493632974	Caecum right	Positive	MSEB0015	G121eI104C	B11	11919.21336	47403.24194	5000	Lid8_Covaris_500639	Success	2	15	G121e	ULV2_Half	TecanSI_A_8nt	positive	53299414	51804392	649146	1667854	98596	35499	36225	18462	8410	7994912100	7743914239	27092945	2154036	356484	398833	991195	407524	0.50948	0.505073	0.308833	51804392	51793562	51484964	5822	305490	1340	51798570	51488072	51483624	51482330	42917281	8565049	42917281	40017951	0.7605	2652565	0.9615	0.9648	18.0733	10369968	2335441	21833	283228	13010470	0.17950473733846664	retained	53299414	51804392	0.028049501632419448	0.0033887733424861543	1.0923197016762698e-4	0.0057315827149619315	2.5140989354967393e-5	51482330	0.8052111229590629	0.8284486960101761	0.833631286695843	0.9324437631545205
M301590	2	1.983005753701598	1.3608302038894167	Caecum right	NegativeReaction	MSEB0015	G121eI104R	NA	NA	NA	NA	Lid8_Covaris_500639	NA	0	15	G121e	ULV2_Half	TecanSI_A_8nt	negative	2120054	2005162	48472	145312	13577	5247	5446	2269	615	318008100	297909689	3225799	304080	65124	74868	136527	27561	0.4781	0.468895	0.513502	2005162	2002712	718880	1569	1275224	224	2003593	727488	718656	718622	164050	554572	164050	17033	0.27899999999999997	4180201	0.8064	0.8215	15.5906	567376	285511	682	1225	854794	0.3340114694300615	retained	2120054	2005162	0.05419295923594399	0.010143763633693606	7.400754886432138e-4	0.6015054333521693	1.0565768607780745e-4	718622	0.0773801044690371	0.0818138384828757	0.22828413268728204	0.103828101188662
M301591	60	26.27563229756169	3.9013900066561376	Caecum right	Positive	MSEB0015	G121eI104C	B11	13464.0061	47206.50784	5000	Lid8_Covaris_500639	Success	1	15	G121e	ULV2_Half	TecanSI_A_8nt	positive	50491772	49032364	713292	1737278	117123	44067	43379	21809	7868	7573765800	7323142500	32851512	2548736	461554	493900	1199517	393765	0.493379	0.48885	0.622591	49032364	49018366	46869674	8407	2125205	1457	49023957	46893161	46868217	46867028	38277106	8589922	38277106	34742573	0.7334	2570440	0.981	0.9826999999999999	17.7276	10360587	2916498	17357	239940	13534382	0.21548808065266667	retained	50491772	49032364	0.02890387764564888	0.0043375399857228224	1.6650237587225103e-4	0.04209012509998659	2.8856186707014364e-5	46867028	0.7580860105286065	0.7806498173328946	0.8167171598762354	0.9076593460331092
M301592	0	1	0	Caecum right	Positive	MSEB0015	G121eI104C	B11	14335.66872	47132.40912	5000	Lid8_Covaris_500639	Success	1	15	G121e	ULV2_Half	TecanSI_A_8nt	positive	9162502	8851422	143266	722762	63708	27051	26300	7693	2664	1374375300	1313432143	15187210	1060864	345394	355408	286001	74061	0.492516	0.487419	0.585331	8851422	8828036	2564094	19685	6222261	1795	8831737	2605775	2562299	2562040	46752	2515288	46752	0	0.2504	4042302	0.9521	0.9561	16.0209	2650874	1100120	1466	3135	3755595	0.29292828433310836	excluded	9162502	8851422	0.03395142505835196	0.011050264072702704	0.002148430636086082	0.679100643033966	1.9590718779652108e-4	2562040	0.00510253640326627	0.0052818631853729266	0.01824795865794445	0
M301593	77	33.11945293319433	4.019268433622516	Caecum right	Positive	MSEB0015	G121eI104C	B11	14072.68786	48229.9088	5000	Lid8_Covaris_500639	Success	1	15	G121e	ULV2_Half	TecanSI_A_8nt	positive	45166770	44116850	511490	2013553	84314	29520	30889	17612	6293	6775015500	6583873683	34119673	1884238	300174	337175	969166	277723	0.508248	0.504856	0.344234	44116850	44082210	43630510	31114	448271	832	44085736	43633939	43629678	43628896	36286584	7342312	36286584	33672332	0.7406999999999999	2603579	0.958	0.9616	18.0256	8851261	2057901	18697	239882	11167741	0.18427191318280034	retained	45166770	44116850	0.02324540807323614	0.005036102574230273	6.888692726976049e-4	0.009924796482015429	1.842062206352148e-5	43628896	0.8033911656733479	0.8225107640278034	0.8317098832846928	0.927955411840365
M301594	77	37.72785737981427	3.7329690490637857	Caecum right	Positive	MSEB0015	G121eI104C	B11	11274.23834	45873.3246	5000	Lid8_Covaris_500639	Success	1	15	G121e	ULV2_Half	TecanSI_A_8nt	positive	59037774	57848020	660722	2420705	103690	35257	35542	24861	8030	8855666100	8638513715	39352482	2337086	367319	393974	1308600	267193	0.525647	0.523337	0.411315	57848020	57826032	56763660	18726	1053366	814	57829294	56772666	56762846	56762142	47298208	9463934	47298208	43812171	0.7634000000000001	2749505	0.9706999999999999	0.9732	18.0469	10505614	2775262	26567	315998	13623441	0.20371226329676914	retained	59037774	57848020	0.020152419703358057	0.0044437630727743906	3.171867557201598e-4	0.017842237751037156	1.378778271687547e-5	56762142	0.8011516152353576	0.8176288142619229	0.8332703159792666	0.9262966368620139
M301595	74	32.5371629256921	4.010470881744112	Caecum right	Positive	MSEB0015	G121eI104C	B11	11630.1438	45793.02248	5000	Lid8_Covaris_500639	Success	1	15	G121e	ULV2_Half	TecanSI_A_8nt	positive	52825034	51361496	698454	2048589	106370	37054	38962	22223	8131	7923755100	7671179944	33547932	2405761	382841	432653	1215560	374707	0.507534	0.503383	0.443587	51361496	51350674	50497320	6064	845679	1249	51355432	50504995	50496071	50494964	41461229	9033735	41461229	38344003	0.7283	2603551	0.9678	0.9704999999999999	17.9989	10239182	2538696	21700	277404	13076982	0.19413470172246164	retained	52825034	51361496	0.027705386805808776	0.00423384261333367	1.1479405768106084e-4	0.016009057372305714	2.3644092685297655e-5	50494964	0.7848784157905133	0.8072434066172839	0.8210963176446665	0.9248158803975637
M301596	1	1	1	Caecum right	NegativeCollection	MSEB0015	G121eI104Z	B11	NA	NA	NA	Lid8_Covaris_500639	NA	0	15	G121e	ULV2_Half	TecanSI_A_8nt	negative	1756920	1674472	45742	167172	9706	4170	3774	1332	430	263538000	247807092	3533345	178953	52910	49275	59864	16904	0.495723	0.488881	0.456581	1674472	1672844	734574	1118	933048	204	1673354	739796	734370	734334	130442	603892	130442	8668	0.2817	4325148	0.7996	0.8152000000000001	15.8391	409169	296996	646	932	707743	0.41963820200270435	retained	1756920	1674472	0.046927577806616126	0.013407345430260531	6.363408692484575e-4	0.5310702820845571	1.1611228741206202e-4	734334	0.07424470095394213	0.07790037695464601	0.17763306615245925	0.06645098971190261
M301597	56	20.582606035109816	2.797734882268279	Caecum right	Positive	MSEB0015	G121eI104C	B11	12159.4578	45823.12736	5000	Lid8_Covaris_500639	Success	1	15	G121e	ULV2_Half	TecanSI_A_8nt	positive	57876030	56581560	612522	2076411	113004	40845	42538	22175	7446	8681404500	8456836024	30530637	2547154	423495	475137	1309408	339114	0.498999	0.495688	0.610135	56581560	56556888	55092104	19634	1453658	1128	56561926	55103230	55090976	55090070	47809651	7280419	47809651	43271897	0.6587999999999999	2914615	0.9842	0.9856	17.1968	10034377	3303615	22870	310264	13671126	0.2416490785031167	retained	57876030	56581560	0.02236625421612367	0.003516785446410198	3.392423426416774e-4	0.025116753861659135	1.9489933915646944e-5	55090070	0.8260699809575743	0.8449687672096704	0.8678451670146725	0.9050870712275226
M301598	70	34.58837703104476	4.154509289393586	Caecum right	Positive	MSEB0015	G121eI104C	B11	12544.71336	45818.00912	5000	Lid8_Covaris_500639	Success	1	15	G121e	ULV2_Half	TecanSI_A_8nt	positive	53952664	52166840	829296	1573954	113762	38998	41409	23626	9729	8092899600	7800155428	25266978	2668355	397872	470802	1298803	500878	0.505348	0.500154	0.500746	52166840	52133280	51388344	26975	739293	1674	52139865	51393987	51386670	51385104	42004056	9381048	42004056	38579042	0.7613	2629249	0.9767	0.9787	17.9913	10615129	2508060	21497	272303	13416989	0.18693165806426465	retained	53952664	52166840	0.03309982988050414	0.0031221168244815493	4.999753116917452e-4	0.013702622728694176	3.102719821212165e-5	51385104	0.7785353472073223	0.8051868965036026	0.8174364306044802	0.91845992206086
M301599	56	30.608777417865245	3.9696355716920646	Caecum right	Positive	MSEB0015	G121eI104C	B11	12991.44836	45806.04194	5000	Lid8_Covaris_500639	Success	1	15	G121e	ULV2_Half	TecanSI_A_8nt	positive	37985688	37061928	472798	1777439	81051	28796	29547	17396	5312	5697853200	5529261451	30436892	1779198	299652	326398	936420	216728	0.505014	0.501523	0.57916	37061928	37036026	35908050	22775	1118873	839	37039153	35917153	35907211	35906588	28748832	7157756	28748832	25770616	0.7109000000000001	2658596	0.9793999999999999	0.9812000000000001	17.8579	7434853	2067570	15272	189796	9707491	0.2129870632895771	retained	37985688	37061928	0.0243186328492984	0.005341817511198779	5.995679214761097e-4	0.029455120044159788	2.208726613033835e-5	35906588	0.7568332578312127	0.7756971520747652	0.8006561915601672	0.8964056696285957
M301600	0	1	0	Caecum right	NegativeMebrane	MSEB0015	G121eI104M	B11	9895.87964	38252.46596	5000	Lid8_Covaris_500639	Success	1	15	G121e	ULV2_Half	TecanSI_A_8nt	negative	3026286	2925030	48488	281097	17261	7576	7073	1841	771	453942900	433346793	5633803	298939	91222	93226	86533	27958	0.498429	0.49338	0.530645	2925030	2920890	1537068	2951	1375816	252	2922079	1545074	1536816	1536764	7816	1528948	7816	0	0.2793	4492050	0.9225	0.9289000000000001	15.9688	776900	481033	711	750	1259394	0.38195592483368984	excluded	3026286	2925030	0.03345883369912824	0.012410818629391494	9.751226420767899e-4	0.4546219359307085	8.327038488761472e-5	1536764	0.0025827036836571296	0.0026721093458870505	0.005086011905536569	0
M301601	0	1	0	Caecum right	Positive	MSEB0015	G121eI104C	B11	13167.91002	45805.48966	5000	Lid8_Covaris_500639	Success	1	15	G121e	ULV2_Half	TecanSI_A_8nt	positive	7035276	6757162	131772	605788	38748	16003	16481	4529	1735	1055291400	1001791766	12310724	672130	201835	215500	187407	67388	0.502827	0.496962	0.606532	6757162	6750226	2810890	4726	3910161	749	6752436	2840065	2810141	2810032	19321	2790711	19321	0	0.3344	4588817	0.9689	0.9715	15.6947	1729471	1231981	1741	1954	2965147	0.41548732659797305	excluded	7035276	6757162	0.03953135598375956	0.011665710532654772	6.717575827870861e-4	0.5557935466924112	1.0646348487251958e-4	2810032	0.0027463030590413225	0.00285933650843357	0.006875722411702073	0
M301602	72	34.51728098437401	4.018068260598358	Caecum right	Positive	MSEB0015	G121eI104C	B11	14100.7551	45507.11548	5000	Lid8_Covaris_500639	Success	1	15	G121e	ULV2_Half	TecanSI_A_8nt	positive	58318572	56904708	687254	1740143	120191	43085	44292	24580	8234	8747785800	8509217340	27170433	2682508	442073	490488	1400001	349946	0.504164	0.500578	0.486441	56904708	55936360	55261418	953872	669186	1134	55950836	55267174	55260284	55259248	45551925	9707323	45551925	42018520	0.7433	2651162	0.9754	0.9775	18.0131	11033887	3167589	23640	295266	14520382	0.21814777324728785	retained	58318572	56904708	0.024243803500538386	0.0031059783151068925	0.01635623039603919	0.01147466368003661	1.9444920564927413e-5	55259248	0.7810877982403273	0.8004948377909259	0.824331250399933	0.922431269370065
M301603	77	33.2386057158347	3.9323243251128437	Caecum right	Positive	MSEB0015	G121eI104C	B11	13995.41188	46086.12248	5000	Lid8_Covaris_500639	Success	1	15	G121e	ULV2_Half	TecanSI_A_8nt	positive	49757536	48687272	521846	1907711	95280	33592	34907	20289	6492	7463630400	7271341756	32251916	2156083	342877	378789	1157093	277324	0.50688	0.503773	0.284398	48687272	48657332	48246062	26420	406301	904	48660852	48251031	48245158	48244348	40223319	8021029	40223319	37374667	0.7412000000000001	2641254	0.9521999999999999	0.9562	18.044	9628953	2270959	20708	264226	12184846	0.18637568336932614	retained	49757536	48687272	0.02150958600522341	0.004321210224986489	5.309748456997549e-4	0.00816561736497563	1.816810221470774e-5	48244348	0.8083864723526503	0.8261567622848124	0.8337415815009045	0.929179091362401
M301604	73	33.4665031064394	4.018768979792566	Caecum right	Positive	MSEB0015	G121eI104C	B11	13643.37694	46727.2824	5000	Lid8_Covaris_500639	Success	1	15	G121e	ULV2_Half	TecanSI_A_8nt	positive	54538454	53093968	737136	2439644	116461	38647	39487	30046	8281	8180768100	7921535429	43130812	2875523	398226	437546	1665289	374462	0.507447	0.503655	0.475814	53093968	53084770	52352190	5014	726172	1203	53088954	52358598	52350987	52349906	43203239	9146667	43203239	39885874	0.7365	2649619	0.9772	0.9792000000000001	17.9661	10569928	2590253	23084	285845	13469110	0.19231062779946115	retained	54538454	53093968	0.02648564258898868	0.005272220343221806	9.193513259470097e-5	0.013314862207131871	2.2057830975553507e-5	52349906	0.7921610502563934	0.8137127554678151	0.825278253603741	0.923214900623539
M301605	0	1	0	Caecum right	NegativeMebrane	MSEB0015	G121eI104M	B11	11598.22248	38212.67688	5000	Lid8_Covaris_500639	Success	1	15	G121e	ULV2_Half	TecanSI_A_8nt	negative	5285012	5027512	155526	374702	36188	14768	15849	4350	1221	792751800	747065291	7265034	630165	185297	208015	182928	53925	0.488237	0.481233	0.578382	5027512	5022398	2931824	3755	2079228	529	5023757	2943170	2931295	2931196	99111	2832085	99111	0	0.42590000000000006	4328395	0.9397	0.9447	16.1976	1347659	883955	1049	2494	2235157	0.3954778120731564	excluded	5285012	5027512	0.048722689749805675	0.009164323562557664	7.104998058660983e-4	0.39341973111886974	1.0009438010736778e-4	2931196	0.018753221373953362	0.019713727187523372	0.033812477910040814	0
M301606	78	35.360941009602804	4.015888011733662	Caecum right	Positive	MSEB0015	G121eI104C	B11	13595.2605	47410.63834	5000	Lid8_Covaris_500639	Success	2	15	G121e	ULV2_Half	TecanSI_A_8nt	positive	49407684	47938960	663258	1418404	94995	33255	34526	19153	8061	7411152600	7169631974	21623850	2175116	336469	379026	1082006	377615	0.508815	0.504227	0.381508	47938960	47927568	47538616	6628	385429	1349	47932332	47542139	47537267	47536008	38917241	8618767	38917241	36052177	0.7631999999999999	2685922	0.9573999999999999	0.961	18.0928	9494439	2225482	20051	251447	11991419	0.18558954532403546	retained	49407684	47938960	0.029726631185545957	0.0029177445354451343	1.3414917404345445e-4	0.007800993060107816	2.7303445350727226e-5	47536008	0.7876758805371246	0.8118082035989099	0.8186897183288929	0.9263805982546399
M301607	0	1	0	Caecum right	NegativeCollection	MSEB0015	G121eI104Z	B11	NA	NA	NA	Lid8_Covaris_500639	NA	0	15	G121e	ULV2_Half	TecanSI_A_8nt	negative	4026290	3877686	68746	353140	18616	7646	7244	2540	1186	603943500	574897798	7066699	335888	94197	96519	107888	37284	0.536405	0.531547	0.561987	3877686	3873128	2125604	3409	1736912	492	3874277	2136216	2125112	2125002	61063	2063939	61063	0	0.45299999999999996	3831761	0.9448000000000001	0.9494	15.9902	911625	774663	1172	3255	1690715	0.4581866251852027	excluded	4026290	3877686	0.03690841941340539	0.011700927321843848	8.466851617742388e-4	0.4313926716654786	1.221968611302216e-4	2125002	0.015166070998363257	0.015747278144749213	0.028735502366586008	0
M301608	81	34.949890843506424	3.938108908539821	Caecum right	Positive	MSEB0015	G121eI104C	B11	13596.36506	48006.83212	5000	Lid8_Covaris_500639	Success	1	15	G121e	ULV2_Half	TecanSI_A_8nt	positive	64745148	63322132	717312	2518472	113889	39540	40462	25144	8743	9711772200	9459997033	39052498	2526961	400147	435865	1325676	365273	0.514261	0.511276	0.354259	63322132	63256886	62880908	60415	372131	1105	63261717	62884755	62879803	62878764	52128224	10750540	52128224	48373468	0.7668	2647100	0.9665	0.9693999999999999	18.0729	12511465	2777322	28211	345881	15662879	0.1773187419758526	retained	64745148	63322132	0.021978728043065096	0.004021150537282989	9.331201158116126e-4	0.005747627606009951	1.706691596411209e-5	62878764	0.8051294283858923	0.8232228188400227	0.829027491698151	0.9279707668536722
M301609	83	35.731741964606975	3.9744621674788356	Caecum right	Positive	MSEB0015	G121eI104C	B11	13573.00912	48179.36018	5000	Lid8_Covaris_500639	Fail	2	15	G121e	ULV2_Half	TecanSI_A_8nt	positive	57613690	56443488	610316	2358941	103210	36527	38025	21417	7241	8642053500	8428047432	39051629	2226400	370490	405616	1178741	271553	0.509909	0.507187	0.235638	56443488	56408412	56162534	31738	243025	829	56411750	56165387	56161705	56160934	46500267	9660667	46500267	43371736	0.7597	2643780	0.9556999999999999	0.9594	18.11	11255900	2494761	24697	307848	14083206	0.1771443945363009	retained	57613690	56443488	0.02031117951306365	0.004518790470343651	5.50876015752506e-4	0.0042181814773537335	1.4388941239486657e-5	56160934	0.8071044746482997	0.8238375877833772	0.8279824370442272	0.9327201497574197
M301612	1	1	1	Caecum right	NegativeReaction	MSEB0015	G121eI104R	NA	NA	NA	NA	Lid8_Covaris_500639	NA	0	15	G121e	ULV2_Half	TecanSI_A_8nt	negative	24910070	24179210	348866	2727699	160839	67593	70369	16718	6159	3736510500	3577731584	50566093	2676450	859619	941417	704302	171112	0.491304	0.487123	0.676367	24179210	24148818	7261470	23044	16784791	17955	24156166	7364027	7243515	7243208	104875	7138333	104875	5620	0.2186	5367889	0.9754	0.9775	15.4409	7047175	3410173	6232	2268	10465848	0.32583819294910454	retained	24910070	24179210	0.029339941638060432	0.013532972274532616	9.250877255664075e-4	0.6738154890773089	7.207928359896219e-4	7243208	0.004210144732632225	0.004337403910218737	0.014479081644486807	0.053587604290822405
M301615	0	1	0	Caecum right	NegativeReaction	MSEB0015	G121eI104R	NA	NA	NA	NA	Lid8_Covaris_500639	NA	0	15	G121e	ULV2_Half	TecanSI_A_8nt	negative	3597480	3445146	67216	189928	23603	10542	9623	2614	824	539622000	513162875	3944554	417852	133673	131427	116731	36021	0.480548	0.473404	0.639288	3445146	3440426	1138234	2904	2288873	568	3442242	1151553	1137666	1137568	13659	1123909	13659	0	0.315	5475816	0.9693	0.9719	14.4382	987081	541128	895	307	1529411	0.35381463844578076	excluded	3597480	3445146	0.042344641248874215	0.0073098465221951665	8.072317288768805e-4	0.6362434259537232	1.5788829958748903e-4	1137568	0.0037968244437773108	0.0039647086074146055	0.012007194295198177	0
M301618	80	34.671699403302604	4.036515235450277	Caecum right	Positive	MSEB0015	G121eI104C	B11	10880.39024	47181.58112	5000	Lid8_Covaris_500639	Success	1	15	G121e	ULV2_Half	TecanSI_A_8nt	positive	57331748	56132772	593636	1662507	106843	38639	40534	20740	6930	8599762200	8395753106	24673714	2233519	390778	432690	1138409	271642	0.505588	0.502622	0.396578	56132772	56125288	55632942	4210	488482	906	56128562	55636806	55632036	55631218	46106141	9525077	46106141	42887959	0.754	2639775	0.9655	0.9684	18.0333	11269444	2573419	23612	301888	14168363	0.18163135712996625	retained	57331748	56132772	0.020912950360418105	0.0028691158460172304	7.34322630455991e-5	0.00852027047910697	1.5802762546155054e-5	55631218	0.8041991149476203	0.8213765213661638	0.8287818001755777	0.9302005778362583
M301619	1	1	1	Caecum right	NegativeMebrane	MSEB0015	G121eI104M	B11	8115.18658	37967.13796	5000	Lid8_Covaris_500639	Success	2	15	G121e	ULV2_Half	TecanSI_A_8nt	negative	5251814	5007002	121136	500844	31685	12671	13453	4163	1398	787772100	740399051	11169792	573933	154114	177210	183581	59028	0.493634	0.486127	0.579597	5007002	5001148	2011214	4032	2971659	454	5002970	2029489	2010760	2010652	213059	1797593	213059	50734	0.3453	4629434	0.9394	0.9445	15.5139	1285304	875808	1504	1619	2164235	0.40467324481860795	retained	5251814	5007002	0.04661475063663717	0.01417896368759442	7.677347293716038e-4	0.5658347763268082	8.64463212139653e-5	2010652	0.04056864923243664	0.04255220988527666	0.105965129719116	0.2381218347969342
