SampleID  	1       	2       	3       	4       	5       	6       	7       	8       	9       	10      	11      	12      	13      	14      	15      	16      	17      	18      	19      	20      	21      	22      	23      	24      	25      	26      	27      	28      	29      	30      	31      	32      	33      	34      	35      	36      	37      	38      	39      	40      	41      	42      	43      	44      	45      	46      	47      	48      	49      	50      	51      	52      	53      	54      	55      	56      	57      	58      	59      	60      	61      	62      	63      	64      	65      	66      	67      	68      	69      	70      	71      	72      	73      	74      	75      	76      	77      	78      	79      	80      	81      	82      	83      	84      	85      	86      	87      	88      	89      	90      	91      	92      	93      	94      	95      	96      	97      	98      	99      	100     	101     	102     	103     	104     	105     	106     	107     	108     	109     	110     	111     	112     	113     	114     	115     	116     	117     	118     	119     	120     	121     	122     	123     	124     	125     	126     	127     	128     	129     	130     	131     	132     	133     	134     	135     	136     	137     	138     	139     	140     	141     	142     	143     	144     	145     	146     	147     	148     	149     	150     	151     	152     	153     	154     	155     	156     	157     	158     	159     	160     	161     	162     	163     	164     	165     	166     	167     	168     	169     	170     	171     	172     	173     	174     	175     	176     	177     	178     	179     	180     	181     	182     	183     	184     	185     	186     	187     	188     	189     	190     	191     	192     	193     	194     	195     	196     	197     	198     
11	1.00000000	0.99983811	0.99983388	1.00000000	0.99986249	0.99953759	0.99985802	0.99980319	0.99979246	0.99983990	0.99172997	0.99981117	0.99981660	0.99952024	0.99987239	0.99954110	0.99949312	0.99972153	0.99973941	0.99994707	0.99945968	0.99982929	0.99948096	0.99966401	0.99992287	0.99982530	0.99979252	0.99972749	0.99976093	0.99918157	0.99978894	0.99986100	0.99983084	0.99959099	0.99974537	0.99974620	0.99787670	0.99740094	0.99862939	0.99822944	0.99864179	0.99847877	0.99836427	0.99883425	0.99806279	0.99873817	NaN	0.99859613	0.99791771	0.99820250	0.99769002	0.99877131	0.99793684	0.99850130	0.99900311	0.99794936	0.99881601	0.99850458	0.99929887	0.99734360	0.99898261	0.99892002	0.99901187	0.99924004	0.99860811	0.99851704	0.99792761	0.99762982	0.99749410	0.99676377	0.99876517	0.99800831	0.99982041	0.99982727	0.99974996	0.99937218	0.99949086	0.99974102	0.99988997	0.99962974	0.99975091	0.99955553	0.99984258	0.99978477	0.99977857	0.99985760	0.99968022	0.99973941	0.99971819	0.99965817	1.00000000	0.99978286	0.99963987	0.99987930	0.99976254	0.99947906	0.99972248	0.99979126	0.99944663	0.99980289	0.99982542	0.99972022	0.99983531	NaN	0.99977517	0.99968386	0.99961281	0.99974239	0.99785775	0.99723929	0.99767566	0.99880457	0.99779791	0.99851698	0.99799210	0.99886364	0.99887419	0.99793375	0.99796820	0.99825460	0.99850655	0.99605089	0.99872917	0.99826664	0.99829012	0.99814177	0.99773151	0.99839389	0.99790758	0.99877864	0.99811453	0.99922538	1.00000000	0.99734867	0.99823755	0.99811536	0.99763036	0.99812013	0.99781871	0.99866492	0.99819452	0.99788797	0.99774843	0.99856031	0.99962014	0.99977285	0.99963695	0.99963123	0.99977821	0.99974674	0.99980813	0.99945825	0.99958992	0.99946481	0.99934739	0.99967742	0.99964786	0.99963474	0.99982208	0.99951047	0.98333335	0.99975914	0.99963623	0.99965185	0.99957401	0.99959260	0.99961483	NaN	0.99972147	0.99974346	0.99960130	0.99974489	0.99984056	0.99970472	0.99964315	0.99975121	0.99952918	0.99967033	0.99924690	0.99981904	0.99995345	0.99948865	0.99948114	0.99975240	0.99978751	0.99851108	0.99948621	0.99946159	0.99971527	0.99960005	0.99971092	0.99954015	0.99954098	0.99963385	0.99960357	0.99947375	0.99977899	0.99982524
12	1.00000000	0.99990571	0.99977469	1.00000000	0.99963719	0.99951065	0.99988127	0.99979287	0.99982250	0.99990302	0.99981117	0.99024016	0.99954951	0.99950886	0.99972826	0.99965703	0.99927807	0.99981171	0.99982584	0.99993420	0.99954659	0.99989152	0.99966472	0.99965578	0.99993372	0.99971575	0.99988139	0.99983495	0.99984664	0.99909991	0.99965531	0.99975288	0.99982458	0.99975067	0.99977529	0.99982834	0.99702603	0.99648201	0.99792075	0.99802166	0.99804741	0.99766129	0.99790597	0.99865353	0.99730808	0.99807394	NaN	0.99782348	0.99698615	0.99790031	0.99661750	0.99771094	0.99709231	0.99748540	0.99864441	0.99698883	0.99841970	0.99809384	0.99905282	0.99666280	0.99877018	0.99854350	0.99833655	0.99850124	0.99814439	0.99753451	0.99740660	0.99695605	0.99736881	0.99698102	0.99817461	0.99726778	0.99993348	0.99971706	0.99984592	0.99946618	0.99960262	0.99967360	0.99988174	0.99965829	0.99980551	0.99955702	0.99979848	0.99984717	0.99969578	0.99989367	0.99980682	0.99981308	0.99980938	0.99972034	1.00000000	0.99982446	0.99981916	0.99993521	0.99961507	0.99925214	0.99964333	0.99984229	0.99961138	0.99976552	0.99977839	0.99975216	0.99979472	NaN	0.99975479	0.99974287	0.99961001	0.99973440	0.99691838	0.99821472	0.99655074	0.99823505	0.99708372	0.99756098	0.99754155	0.99721718	0.99845678	0.99736041	0.99699885	0.99766272	0.99796540	0.99447769	0.99793911	0.99690157	0.99784189	0.99723732	0.99654776	0.99773872	0.99705768	0.99848580	0.99723464	0.99861318	1.00000000	0.99768931	0.99767220	0.99749351	0.99803245	0.99705881	0.99698210	0.99816334	0.99703628	0.99716532	0.99664670	0.99681652	0.99976546	0.99980772	0.99974102	0.99971867	0.99968088	0.99982685	0.99983633	0.99953943	0.99956840	0.99951434	0.99940908	0.99980694	0.99970853	0.99965101	0.99986082	0.99953914	0.98936170	0.99974579	0.99970430	0.99967521	0.99966484	0.99964470	0.99963796	NaN	0.99971533	0.99978930	0.99949330	0.99954283	0.99971229	0.99980742	0.99977368	0.99969941	0.99962813	0.99964881	0.99943793	0.99985123	0.99981409	0.99958742	0.99959552	0.99982119	0.99977434	0.99814624	0.99974352	0.99962461	0.99986017	0.99976116	0.99963874	0.99977642	0.99947733	0.99978983	0.99948168	0.99959534	0.99985021	0.99986172
13	1.00000000	0.99970871	0.99978334	1.00000000	0.99984682	0.99947613	0.99982458	0.99948317	0.99964780	0.99966437	0.99981660	0.99954951	0.99231076	0.99935263	0.99961406	0.99942517	0.99923569	0.99959362	0.99974555	0.99988580	0.99961597	0.99980885	0.99951571	0.99956113	0.99991298	0.99988335	0.99967921	0.99967915	0.99982303	0.99910641	0.99961561	0.99970996	0.99983174	0.99953270	0.99942243	0.99958080	0.99778378	0.99755281	0.99861932	0.99890167	0.99865496	0.99868584	0.99826699	0.99895585	0.99851227	0.99849862	NaN	0.99867451	0.99862665	0.99878573	0.99795949	0.99827129	0.99859148	0.99850976	0.99897712	0.99869937	0.99903154	0.99876112	0.99925637	0.99828362	0.99872226	0.99868220	0.99891329	0.99918044	0.99861026	0.99891001	0.99770504	0.99834394	0.99853611	0.99693704	0.99845952	0.99844545	1.00000000	0.99959117	0.99954093	0.99932283	0.99930072	0.99950117	0.99951774	0.99953049	0.99982888	0.99923211	0.99930602	0.99952406	0.99952888	0.99969500	0.99957043	0.99948031	0.99947894	0.99946243	1.00000000	0.99943370	0.99954009	0.99977660	0.99959552	0.99958122	0.99934357	0.99962842	0.99930352	0.99950778	0.99956638	1.00000000	0.99953794	NaN	0.99946618	0.99968708	0.99939013	0.99971932	0.99825400	0.99808210	0.99782079	0.99845916	0.99806941	0.99825287	0.99816322	0.99868917	0.99843603	0.99761158	0.99851865	0.99820274	0.99832714	0.99661762	0.99868447	0.99845147	0.99860907	0.99819988	0.99781805	0.99859482	0.99824733	0.99888933	0.99836332	0.99899244	1.00000000	0.99817926	0.99860835	0.99822897	0.99862760	0.99842751	0.99820250	0.99858159	0.99829704	0.99853188	0.99793029	0.99826169	0.99949479	0.99949765	0.99956238	0.99942225	0.99959737	0.99944586	0.99944580	0.99950969	0.99920976	0.99960393	0.99928766	0.99954933	0.99940270	0.99945784	0.99951005	0.99938452	0.98717946	0.99936801	0.99946618	0.99929464	0.99923062	0.99936771	0.99947608	NaN	0.99952567	0.99936467	0.99946618	0.99965084	0.99956197	0.99963313	0.99928135	0.99943942	0.99937856	0.99939346	0.99956131	0.99968207	0.99987131	0.99949795	0.99933422	0.99953055	0.99954462	0.99846852	0.99945253	0.99920404	0.99953848	0.99956775	0.99963623	0.99934554	0.99923390	0.99952775	0.99948549	0.99923664	0.99932575	0.99952883
14	1.00000000	0.99938858	0.99937779	1.00000000	0.99939352	0.99922591	0.99982524	0.99910873	0.99972886	0.99962956	0.99952024	0.99950886	0.99935263	0.99030226	0.99964231	0.99936587	0.99903738	0.99939221	0.99969596	0.99948144	0.99942833	0.99958742	0.99931467	0.99932396	0.99961156	0.99961889	0.99960023	0.99937320	0.99961734	0.99867827	0.99920243	0.99962282	0.99965882	0.99937028	0.99905813	0.99921238	0.99772459	0.99743134	0.99820983	0.99830824	0.99857098	0.99826270	0.99770218	0.99836665	0.99780941	0.99828374	NaN	0.99805450	0.99783754	0.99820310	0.99735278	0.99839407	0.99826258	0.99823123	0.99872011	0.99770439	0.99844795	0.99832368	0.99901962	0.99788952	0.99854952	0.99862909	0.99866599	0.99874568	0.99831593	0.99830931	0.99776149	0.99756223	0.99762666	0.99531394	0.99815553	0.99802047	0.99993724	0.99934018	0.99941152	0.99900120	0.99945110	0.99936765	0.99959111	0.99922246	0.99969608	0.99908572	0.99929941	0.99928451	0.99941635	0.99951321	0.99930555	0.99955624	0.99943823	0.99917203	0.99985367	0.99936247	0.99956840	0.99961782	0.99948436	0.99919468	0.99930876	0.99944550	0.99899501	0.99958479	0.99945831	0.99981052	0.99950010	NaN	0.99919474	0.99948013	0.99922556	0.99938703	0.99765962	0.99781966	0.99709731	0.99818945	0.99773085	0.99757457	0.99764019	0.99790531	0.99871218	0.99660522	0.99731225	0.99752486	0.99758983	0.99793482	0.99855131	0.99736220	0.99802154	0.99797076	0.99713290	0.99793559	0.99763852	0.99832302	0.99763262	0.99855489	1.00000000	0.99764371	0.99764574	0.99815047	0.99949849	0.99757111	0.99724793	0.99836075	0.99750584	0.99778610	0.99732631	0.99704081	0.99927974	0.99932665	0.99934042	0.99938095	0.99934155	0.99930280	0.99942625	0.99918377	0.99890828	0.99909729	0.99935287	0.99913687	0.99915248	0.99931914	0.99934810	0.99920571	0.99224806	0.99922389	0.99931896	0.99897051	0.99938059	0.99899125	0.99918175	NaN	0.99930924	0.99920982	0.99931788	0.99912077	0.99919963	0.99920762	0.99926543	0.99910170	0.99927694	0.99909294	0.99941289	0.99919766	0.99986351	0.99908233	0.99913073	0.99949443	0.99941397	0.99824858	0.99916548	0.99917924	0.99935317	0.99926573	0.99918127	0.99926120	0.99912888	0.99937683	0.99918395	0.99910218	0.99929506	0.99940592
15	1.00000000	0.99981976	0.99995673	1.00000000	0.99970597	0.99964023	0.99980748	0.99967581	0.99974424	0.99973685	0.99987239	0.99972826	0.99961406	0.99964231	0.99159521	0.99955863	0.99932891	0.99974203	0.99982029	0.99984717	0.99975604	0.99980944	0.99957031	0.99964595	0.99993163	0.99978101	0.99982703	0.99974465	0.99975365	0.99889529	0.99972934	0.99971229	0.99973613	0.99975181	0.99976915	0.99966520	0.99727601	0.99654698	0.99774635	0.99781102	0.99868947	0.99788678	0.99756497	0.99828553	0.99782884	0.99835557	NaN	0.99754858	0.99735183	0.99815959	0.99697393	0.99842221	0.99866325	0.99795955	0.99877292	0.99781662	0.99839640	0.99790102	0.99907762	0.99731749	0.99878520	0.99841851	0.99870104	0.99887890	0.99823761	0.99804771	0.99731904	0.99722433	0.99776107	0.99229240	0.99740505	0.99804682	1.00000000	0.99959141	0.99957097	0.99966508	0.99948120	0.99971008	0.99961305	0.99962801	0.99980581	0.99950147	0.99982309	0.99975693	0.99956506	0.99976903	0.99959493	0.99970329	0.99965340	0.99963754	1.00000000	0.99948418	0.99943864	0.99977887	0.99966049	0.99971002	0.99975413	0.99965662	0.99957263	0.99963200	0.99983209	1.00000000	0.99955761	NaN	0.99965644	0.99983531	0.99972016	0.99970663	0.99760276	0.99684763	0.99683470	0.99814999	0.99668211	0.99785829	0.99811918	0.99789190	0.99865228	0.99688989	0.99737197	0.99815989	0.99798429	0.99656355	0.99820286	0.99684048	0.99769938	0.99790561	0.99675399	0.99801749	0.99761349	0.99821895	0.99732304	0.99863142	1.00000000	0.99762923	0.99800920	0.99708462	0.99700058	0.99753982	0.99719989	0.99835545	0.99710673	0.99740118	0.99758047	0.99723428	0.99979520	0.99960339	0.99965334	0.99963844	0.99960059	0.99974245	0.99969304	0.99960887	0.99954647	0.99942356	0.99950051	0.99965268	0.99955642	0.99969602	0.99966443	0.99954045	0.98765433	0.99965966	0.99963778	0.99951750	0.99959421	0.99965239	0.99958241	NaN	0.99961811	0.99960738	0.99966210	0.99960417	0.99966776	0.99964535	0.99960297	0.99962449	0.99970096	0.99981552	0.99934942	0.99976605	0.99976069	0.99954051	0.99961025	0.99973488	0.99965429	0.99855840	0.99961114	0.99958694	0.99976408	0.99979401	0.99963295	0.99964803	0.99943286	0.99960130	0.99954575	0.99944913	0.99964607	0.99969125
16	1.00000000	0.99963731	0.99958998	1.00000000	0.99958545	0.99945766	0.99970239	0.99950194	0.99965650	0.99967808	0.99954110	0.99965703	0.99942517	0.99936587	0.99955863	0.99261576	0.99926674	0.99953502	0.99969453	0.99984032	0.99951655	0.99966276	0.99935114	0.99963516	0.99971336	0.99964476	0.99967438	0.99958825	0.99963325	0.99929518	0.99942088	0.99962515	0.99968094	0.99947912	0.99956334	0.99956906	0.99786735	0.99757344	0.99836898	0.99846423	0.99913853	0.99861377	0.99842423	0.99826342	0.99804837	0.99836767	1.00000000	0.99820054	0.99806589	0.99868518	0.99828452	0.99861634	0.99894917	0.99835861	0.99947017	0.99834043	0.99872100	0.99834800	0.99932295	0.99790174	0.99931866	0.99893779	0.99925226	0.99912399	0.99872196	0.99851030	0.99804306	0.99809659	0.99817502	0.99472129	0.99754757	0.99815387	0.99958611	0.99945569	0.99960214	0.99943638	0.99940598	0.99965942	0.99987674	0.99940300	0.99949056	0.99936956	0.99954641	0.99954319	0.99944746	0.99962854	0.99939030	0.99970973	0.99954671	0.99941576	0.99972397	0.99955541	0.99965614	0.99962431	0.99958521	0.99940854	0.99947727	0.99963343	0.99927074	0.99945015	0.99950504	0.99887007	0.99955052	NaN	0.99961936	0.99917483	0.99949276	0.99951291	0.99780130	0.99757683	0.99751097	0.99800086	0.99813318	0.99803931	0.99797738	0.99850005	0.99979806	0.99857235	0.99785274	0.99790704	0.99816543	0.99669677	0.99894059	0.99798906	0.99851060	0.99899793	0.99749815	0.99822432	0.99828243	0.99885088	0.99774748	0.99950314	1.00000000	0.99761540	0.99866396	0.99801296	1.00000000	0.99779606	0.99816835	0.99854726	0.99837315	0.99776083	0.99756157	0.99777329	0.99954599	0.99946684	0.99930358	0.99951106	0.99957132	0.99957037	0.99958831	0.99938565	0.99952078	0.99942422	0.99929941	0.99953026	0.99958521	0.99932587	0.99938101	0.99948472	0.98461539	0.99947900	0.99941939	0.99940920	0.99914253	0.99936444	0.99943686	NaN	0.99936330	0.99954259	0.99947751	0.99941987	0.99942237	0.99947566	0.99956161	0.99951696	0.99947840	0.99951100	0.99920768	0.99952894	0.99934083	0.99931592	0.99949932	0.99952430	0.99960190	0.99766970	0.99936509	0.99940562	0.99949884	0.99957228	0.99952024	0.99942642	0.99919975	0.99950260	0.99942392	0.99926269	0.99962723	0.99961692
17	1.00000000	0.99903554	0.99915648	0.99987715	0.99923289	0.99825615	0.99946856	0.99953860	0.99959177	0.99909729	0.99949312	0.99927807	0.99923569	0.99903738	0.99932891	0.99926674	0.99180305	0.99930525	0.99943703	0.99957627	0.99974889	0.99952531	0.99912214	0.99916786	0.99970853	0.99930710	0.99945229	0.99931586	0.99956506	0.99917620	0.99952590	0.99959594	0.99965489	0.99900234	0.99923885	0.99916393	0.99765402	0.99770713	0.99787802	0.99804401	0.99879140	0.99804145	0.99768692	0.99810463	0.99833715	0.99827653	NaN	0.99766737	0.99787152	0.99789393	0.99708110	0.99793035	0.99887788	0.99838293	0.99910039	0.99860203	0.99834782	0.99858415	0.99903697	0.99784952	0.99869537	0.99840432	0.99857563	0.99863106	0.99890465	0.99880600	0.99762321	0.99809510	0.99802947	0.99600762	0.99685311	0.99779147	0.99931794	0.99920768	0.99925166	0.99905294	0.99901628	0.99928182	0.99941379	0.99896556	0.99937171	0.99903268	0.99908304	0.99904323	0.99924666	0.99921405	0.99913120	0.99931794	0.99914199	0.99904698	1.00000000	0.99899942	0.99887621	0.99937087	0.99933392	0.99926192	0.99906576	0.99917382	0.99828303	0.99914789	0.99926531	0.99993318	0.99930978	NaN	0.99905860	0.99930531	0.99890709	0.99929518	0.99801642	0.99798113	0.99671221	0.99821001	0.99736941	0.99748987	0.99781376	0.99712843	0.99892378	0.99678993	0.99803382	0.99793845	0.99771976	0.99728668	0.99833763	0.99764347	0.99732202	0.99854016	0.99716794	0.99832237	0.99803340	0.99840468	0.99754602	0.99903101	1.00000000	0.99825227	0.99851614	0.99760765	1.00000000	0.99724752	0.99770266	0.99801356	0.99784166	0.99758685	0.99662298	0.99760014	0.99891669	0.99905765	0.99895257	0.99877536	0.99919140	0.99908912	0.99906820	0.99879324	0.99847049	0.99922764	0.99929583	0.99895161	0.99911219	0.99878728	0.99897903	0.99871701	1.00000000	0.99889535	0.99881315	0.99898952	0.99926162	0.99906904	0.99860620	NaN	0.99870533	0.99911195	0.99908793	0.99916726	0.99890304	0.99894917	0.99899167	0.99880391	0.99909246	0.99897313	0.99886274	0.99895614	0.99929118	0.99888211	0.99897295	0.99875534	0.99920690	0.99704254	0.99895555	0.99890423	0.99894089	0.99903655	0.99890715	0.99894857	0.99873281	0.99933571	0.99906522	0.99886984	0.99908447	0.99887377
18	1.00000000	0.99984163	0.99972969	1.00000000	0.99970680	0.99955815	0.99987084	0.99965817	0.99972934	0.99978787	0.99972153	0.99981171	0.99959362	0.99939221	0.99974203	0.99953502	0.99930525	0.99000233	0.99973959	0.99981672	0.99967927	0.99983293	0.99957329	0.99969226	0.99993455	0.99976349	0.99970424	0.99971050	0.99977762	0.99843007	0.99962085	0.99957061	0.99968845	0.99967885	0.99961489	0.99969965	0.99764663	0.99649853	0.99808186	0.99795538	0.99829251	0.99808860	0.99768019	0.99835390	0.99746782	0.99795669	NaN	0.99824810	0.99765950	0.99824274	0.99738604	0.99827415	0.99799544	0.99798501	0.99839526	0.99755973	0.99814165	0.99797940	0.99915093	0.99712002	0.99858856	0.99827605	0.99831867	0.99891239	0.99791682	0.99810898	0.99761099	0.99681199	0.99737704	0.99676901	0.99784547	0.99799430	1.00000000	0.99956524	0.99975002	0.99928695	0.99961454	0.99970365	0.99953568	0.99942988	0.99972290	0.99945217	0.99967974	0.99971968	0.99946690	0.99977773	0.99958950	0.99969482	0.99964428	0.99958295	0.99986613	0.99962127	0.99960428	0.99983805	0.99971586	0.99950951	0.99952096	0.99968255	0.99932390	0.99974507	0.99972159	0.99990475	0.99959344	NaN	0.99958593	0.99975806	0.99944967	0.99964499	0.99730176	0.99844503	0.99653327	0.99785542	0.99721587	0.99757594	0.99805349	0.99809504	0.99934840	0.99797773	0.99738055	0.99732119	0.99785346	0.99736589	0.99823570	0.99697143	0.99790341	0.99738193	0.99694651	0.99806672	0.99709898	0.99821520	0.99755532	0.99877483	0.99679488	0.99761021	0.99773443	0.99759895	0.99803537	0.99774963	0.99736637	0.99798101	0.99756205	0.99731290	0.99722683	0.99738729	0.99957329	0.99960101	0.99962962	0.99970460	0.99966258	0.99970275	0.99972439	0.99950248	0.99939966	0.99926442	0.99930817	0.99968243	0.99965447	0.99961054	0.99970865	0.99950826	0.99224806	0.99963278	0.99968958	0.99947953	0.99938923	0.99952435	0.99942487	NaN	0.99963361	0.99965346	0.99964732	0.99965376	0.99970114	0.99968112	0.99954247	0.99948603	0.99966073	0.99960744	0.99938041	0.99970931	0.99981260	0.99929464	0.99965954	0.99974638	0.99964041	0.99832124	0.99951166	0.99957561	0.99972683	0.99972796	0.99959052	0.99951202	0.99954015	0.99965703	0.99960238	0.99940377	0.99955082	0.99964637
19	1.00000000	0.99988163	0.99985236	1.00000000	0.99964112	0.99957329	0.99991530	0.99963331	0.99980551	0.99967647	0.99973941	0.99982584	0.99974555	0.99969596	0.99982029	0.99969453	0.99943703	0.99973959	0.99202889	0.99995232	0.99966627	0.99988353	0.99964768	0.99978089	0.99988621	0.99987423	0.99985760	0.99984974	0.99992275	0.99926585	0.99965101	0.99975759	0.99975502	0.99977720	0.99966091	0.99985313	0.99835670	0.99736440	0.99807793	0.99845195	0.99946088	0.99859458	0.99798018	0.99819827	0.99826008	0.99845803	NaN	0.99783021	0.99782348	0.99836129	0.99731791	0.99810088	0.99846762	0.99888617	0.99875426	0.99843377	0.99845761	0.99819505	0.99931949	0.99733555	0.99908870	0.99835771	0.99888802	0.99893802	0.99788857	0.99813420	0.99815381	0.99723142	0.99814862	0.99573070	0.99775463	0.99784976	0.99992526	0.99968469	0.99962449	0.99923509	0.99946952	0.99985862	0.99968773	0.99955267	0.99967057	0.99945164	0.99977928	0.99979299	0.99964666	0.99981147	0.99964201	0.99956298	0.99979043	0.99960917	0.99960017	0.99972987	0.99964297	0.99985856	0.99966419	0.99932373	0.99969906	0.99976534	0.99920517	0.99957442	0.99977142	0.99973428	0.99969131	NaN	0.99976665	0.99982369	0.99947703	0.99977630	0.99785382	0.99769461	0.99743873	0.99704558	0.99754518	0.99772739	0.99844998	0.99853659	0.99971920	0.99856168	0.99769092	0.99755561	0.99804032	0.99703753	0.99788904	0.99830627	0.99763471	0.99767256	0.99691689	0.99752086	0.99760914	0.99831200	0.99732912	0.99924904	1.00000000	0.99712348	0.99833047	0.99813867	1.00000000	0.99801338	0.99716926	0.99800587	0.99763244	0.99831802	0.99762112	0.99804258	0.99968201	0.99960637	0.99969453	0.99966699	0.99964243	0.99957854	0.99974346	0.99956471	0.99934345	0.99958837	0.99904650	0.99975795	0.99955881	0.99965054	0.99966109	0.99945390	1.00000000	0.99964738	0.99967337	0.99955827	0.99947500	0.99963677	0.99922812	NaN	0.99960864	0.99973238	0.99946624	0.99951905	0.99948454	0.99981904	0.99943966	0.99951953	0.99945796	0.99948061	0.99942380	0.99972343	0.99940956	0.99933040	0.99935210	0.99964160	0.99969429	0.99828053	0.99949366	0.99933845	0.99972183	0.99963558	0.99961919	0.99954462	0.99953663	0.99944907	0.99926662	0.99960285	0.99951357	0.99975085
20	1.00000000	0.99990737	0.99991405	1.00000000	0.99989033	0.99958801	0.99990523	0.99983370	0.99996471	0.99988437	0.99994707	0.99993420	0.99988580	0.99948144	0.99984717	0.99984032	0.99957627	0.99981672	0.99995232	0.99092531	0.99980319	0.99998736	0.99974573	0.99987942	1.00000000	0.99992859	0.99987561	0.99985170	0.99996305	0.99940312	0.99978656	0.99981654	0.99985486	0.99985611	0.99966538	0.99983537	0.99765801	0.99768865	0.99804044	0.99848366	0.99895763	0.99830103	0.99763268	0.99842322	0.99772394	0.99809289	NaN	0.99748087	0.99779278	0.99822962	0.99671727	0.99762285	0.99821228	0.99844414	0.99872833	0.99798203	0.99867445	0.99841851	0.99906766	0.99779904	0.99858177	0.99841797	0.99867243	0.99903238	0.99805713	0.99798959	0.99755734	0.99729133	0.99827248	0.99550337	0.99849904	0.99763918	1.00000000	0.99993199	0.99994135	0.99949616	0.99972439	0.99977535	0.99993634	0.99974304	0.99989051	0.99979788	0.99983215	0.99986756	0.99975777	0.99989367	0.99966705	0.99982840	0.99984634	0.99976426	0.99981916	0.99984688	0.99989611	0.99997979	0.99981523	0.99941444	0.99982959	0.99994230	0.99972820	0.99990141	0.99983293	1.00000000	0.99996197	NaN	0.99991345	0.99989945	0.99971938	0.99996090	0.99716741	0.99808568	0.99696749	0.99769181	0.99746603	0.99752975	0.99773979	0.99880034	0.99935132	0.99844080	0.99757951	0.99720538	0.99788886	0.99722904	0.99826014	0.99824351	0.99822301	0.99750006	0.99676454	0.99767220	0.99739039	0.99900812	0.99787033	0.99891901	1.00000000	0.99683565	0.99770278	0.99749464	1.00000000	0.99756807	0.99756163	0.99786001	0.99751711	0.99800092	0.99710989	0.99753958	0.99994594	0.99982017	0.99982077	0.99994630	0.99984294	0.99989617	0.99987501	0.99980491	0.99959916	0.99974716	0.99954599	0.99982989	0.99983031	0.99977964	0.99994713	0.99965739	1.00000000	0.99990880	0.99994022	0.99966174	0.99967104	0.99983984	0.99965745	NaN	0.99983144	0.99985874	0.99971086	0.99982190	0.99984729	0.99990571	0.99983412	0.99968219	0.99987817	0.99983835	0.99971890	0.99995565	0.99981040	0.99970937	0.99979287	0.99992055	0.99991107	0.99834889	0.99967057	0.99981016	0.99986351	0.99989355	0.99981874	0.99981695	0.99969751	0.99991924	0.99974519	0.99976504	0.99983042	0.99991190
21	1.00000000	0.99981779	0.99970776	1.00000000	0.99976790	0.99924260	0.99975592	0.99944592	0.99981904	0.99939150	0.99945968	0.99954659	0.99961597	0.99942833	0.99975604	0.99951655	0.99974889	0.99967927	0.99966627	0.99980319	0.99073333	0.99990505	0.99947196	0.99952900	0.99975210	0.99981737	0.99974412	0.99953455	0.99972939	0.99943268	0.99939728	0.99977404	0.99978119	0.99964911	0.99962610	0.99979877	0.99722260	0.99678260	0.99781358	0.99747014	0.99830371	0.99732733	0.99722886	0.99876690	0.99621725	0.99747300	NaN	0.99753034	0.99730814	0.99704140	0.99597645	0.99749076	0.99604344	0.99710381	0.99849707	0.99698585	0.99870390	0.99834025	0.99903655	0.99627125	0.99711990	0.99728131	0.99845088	0.99840522	0.99645233	0.99650538	0.99714792	0.99697793	0.99711090	0.99459457	0.99814796	0.99599594	1.00000000	0.99956959	0.99972767	0.99897414	0.99970710	0.99930996	0.99977678	0.99954683	0.99960744	0.99951285	0.99970067	0.99961287	0.99958593	0.99969202	0.99968731	0.99932247	0.99948996	0.99955940	1.00000000	0.99958980	0.99946195	0.99930245	0.99927253	0.99914265	0.99961400	0.99974960	0.99955577	0.99970204	0.99962407	0.99983305	0.99952215	NaN	0.99979031	0.99955267	0.99963236	0.99978322	0.99715346	0.99824774	0.99604499	0.99616343	0.99799323	0.99864203	0.99822420	0.99760872	0.99941349	0.99589968	0.99607646	0.99627638	0.99746001	0.98750001	0.99823105	0.99631053	0.99617213	0.99634081	0.99668950	0.99749506	0.99691731	0.99797285	0.99793631	0.99930030	1.00000000	0.99658543	0.99646449	0.99794573	0.99599999	0.99694932	0.99592680	0.99754941	0.99683613	0.99674809	0.99539572	0.99689490	0.99951017	0.99948996	0.99949855	0.99946439	0.99955410	0.99946779	0.99967885	0.99891067	0.99886435	0.99941486	0.99923241	0.99954683	0.99935108	0.99946862	0.99943453	0.99944133	NaN	0.99924529	0.99939901	0.99895763	0.99947387	0.99944091	0.99954587	NaN	0.99925464	0.99934870	0.99950439	0.99921918	0.99957067	0.99944806	0.99910158	0.99920505	0.99947989	0.99948531	0.99945974	0.99960965	0.99952501	0.99897844	0.99934059	0.99964321	0.99953794	0.99666834	0.99927336	0.99947673	0.99963504	0.99956518	0.99896973	0.99964988	0.99920440	0.99944812	0.99966723	0.99925143	0.99962544	0.99958217
